Idcell;X_norm;Y_norm;areaCell;suitableArea
1696;26000;58000;4000000;4000000
1697;28000;58000;4000000;4000000
1698;30000;58000;4000000;4000000
1699;32000;58000;4000000;4000000
1700;34000;58000;4000000;4000000
1701;36000;58000;4000000;4000000
1702;38000;58000;4000000;4000000
1703;40000;58000;4000000;4000000
1704;42000;58000;4000000;4000000
1705;44000;58000;4000000;4000000
1706;46000;58000;4000000;4000000
1707;48000;58000;4000000;4000000
1708;50000;58000;4000000;4000000
1709;52000;58000;4000000;4000000
1710;54000;58000;4000000;4000000
1711;56000;58000;4000000;4000000
1712;58000;58000;4000000;4000000
1713;60000;58000;4000000;4000000
1714;62000;58000;4000000;4000000
1715;64000;58000;4000000;4000000
1716;66000;58000;4000000;4000000
1717;68000;58000;4000000;4000000
1718;70000;58000;4000000;4000000
1719;72000;58000;4000000;4000000
1720;74000;58000;4000000;4000000
1721;76000;58000;4000000;4000000
1722;78000;58000;4000000;4000000
1723;80000;58000;4000000;4000000
1724;82000;58000;4000000;4000000
1725;84000;58000;4000000;4000000
1726;86000;58000;4000000;4000000
1727;88000;58000;4000000;4000000
1728;90000;58000;4000000;4000000
1729;92000;58000;4000000;4000000
1730;94000;58000;4000000;4000000
1731;96000;58000;4000000;4000000
1732;98000;58000;4000000;4000000
1733;100000;58000;4000000;4000000
1734;102000;58000;4000000;4000000
1735;104000;58000;4000000;4000000
1736;106000;58000;4000000;4000000
1737;108000;58000;4000000;4000000
1738;110000;58000;4000000;4000000
1739;112000;58000;4000000;4000000
1740;114000;58000;4000000;4000000
1741;0;60000;4000000;4000000
1742;2000;60000;4000000;4000000
1743;4000;60000;4000000;4000000
1744;6000;60000;4000000;4000000
1745;8000;60000;4000000;4000000
1746;10000;60000;4000000;4000000
1747;12000;60000;4000000;4000000
1748;14000;60000;4000000;4000000
1749;16000;60000;4000000;4000000
1750;18000;60000;4000000;4000000
1751;20000;60000;4000000;4000000
1752;22000;60000;4000000;4000000
1753;24000;60000;4000000;4000000
1754;26000;60000;4000000;4000000
1755;28000;60000;4000000;4000000
1756;30000;60000;4000000;4000000
1757;32000;60000;4000000;4000000
1758;34000;60000;4000000;4000000
1759;36000;60000;4000000;4000000
1760;38000;60000;4000000;4000000
1761;40000;60000;4000000;4000000
1762;42000;60000;4000000;4000000
1763;44000;60000;4000000;4000000
1764;46000;60000;4000000;4000000
1765;48000;60000;4000000;4000000
1766;50000;60000;4000000;4000000
1767;52000;60000;4000000;4000000
1768;54000;60000;4000000;4000000
1769;56000;60000;4000000;4000000
1770;58000;60000;4000000;4000000
1771;60000;60000;4000000;4000000
1772;62000;60000;4000000;4000000
1773;64000;60000;4000000;4000000
1774;66000;60000;4000000;4000000
1775;68000;60000;4000000;4000000
1776;70000;60000;4000000;4000000
1777;72000;60000;4000000;4000000
1778;74000;60000;4000000;4000000
1779;76000;60000;4000000;4000000
1780;78000;60000;4000000;4000000
1781;80000;60000;4000000;4000000
1782;82000;60000;4000000;4000000
1783;84000;60000;4000000;4000000
1784;86000;60000;4000000;4000000
1785;88000;60000;4000000;4000000
1786;90000;60000;4000000;4000000
1787;92000;60000;4000000;4000000
1788;94000;60000;4000000;4000000
1789;96000;60000;4000000;4000000
1790;98000;60000;4000000;4000000
1791;100000;60000;4000000;4000000
1792;102000;60000;4000000;4000000
1793;104000;60000;4000000;4000000
1794;106000;60000;4000000;4000000
1795;108000;60000;4000000;4000000
1796;110000;60000;4000000;4000000
1797;112000;60000;4000000;4000000
1798;114000;60000;4000000;4000000
1799;0;62000;4000000;4000000
1800;2000;62000;4000000;4000000
1801;4000;62000;4000000;4000000
1802;6000;62000;4000000;4000000
1803;8000;62000;4000000;4000000
1804;10000;62000;4000000;4000000
1805;12000;62000;4000000;4000000
1806;14000;62000;4000000;4000000
1807;16000;62000;4000000;4000000
1808;18000;62000;4000000;4000000
1809;20000;62000;4000000;4000000
1810;22000;62000;4000000;4000000
1811;24000;62000;4000000;4000000
1812;26000;62000;4000000;4000000
1813;28000;62000;4000000;4000000
1814;30000;62000;4000000;4000000
1815;32000;62000;4000000;4000000
1816;34000;62000;4000000;4000000
1817;36000;62000;4000000;4000000
1818;38000;62000;4000000;4000000
1819;40000;62000;4000000;4000000
1820;42000;62000;4000000;4000000
1821;44000;62000;4000000;4000000
1822;46000;62000;4000000;4000000
1823;48000;62000;4000000;4000000
1824;50000;62000;4000000;4000000
1825;52000;62000;4000000;4000000
1826;54000;62000;4000000;4000000
1827;56000;62000;4000000;4000000
1828;58000;62000;4000000;4000000
1829;60000;62000;4000000;4000000
1830;62000;62000;4000000;4000000
1831;64000;62000;4000000;4000000
1832;66000;62000;4000000;4000000
1833;68000;62000;4000000;4000000
1834;70000;62000;4000000;4000000
1835;72000;62000;4000000;4000000
1836;74000;62000;4000000;4000000
1837;76000;62000;4000000;4000000
1838;78000;62000;4000000;4000000
1839;80000;62000;4000000;4000000
1840;82000;62000;4000000;4000000
1841;84000;62000;4000000;4000000
1842;86000;62000;4000000;4000000
1843;88000;62000;4000000;4000000
1844;90000;62000;4000000;4000000
1845;92000;62000;4000000;4000000
1846;94000;62000;4000000;4000000
1847;96000;62000;4000000;4000000
1848;98000;62000;4000000;4000000
1849;100000;62000;4000000;4000000
1850;102000;62000;4000000;4000000
1851;104000;62000;4000000;4000000
1852;106000;62000;4000000;4000000
1853;108000;62000;4000000;4000000
1854;110000;62000;4000000;4000000
1855;112000;62000;4000000;4000000
1856;114000;62000;4000000;4000000
1857;0;64000;4000000;4000000
1858;2000;64000;4000000;4000000
1859;4000;64000;4000000;4000000
1860;6000;64000;4000000;4000000
1861;8000;64000;4000000;4000000
1862;10000;64000;4000000;4000000
1863;12000;64000;4000000;4000000
1864;14000;64000;4000000;4000000
1865;16000;64000;4000000;4000000
1866;18000;64000;4000000;4000000
1867;20000;64000;4000000;4000000
1868;22000;64000;4000000;4000000
1869;24000;64000;4000000;4000000
1870;26000;64000;4000000;4000000
1871;28000;64000;4000000;4000000
1872;30000;64000;4000000;4000000
1873;32000;64000;4000000;4000000
1874;34000;64000;4000000;4000000
1875;36000;64000;4000000;4000000
1876;38000;64000;4000000;4000000
1877;40000;64000;4000000;4000000
1878;42000;64000;4000000;4000000
1879;44000;64000;4000000;4000000
1880;46000;64000;4000000;4000000
1881;48000;64000;4000000;4000000
1882;50000;64000;4000000;4000000
1883;52000;64000;4000000;4000000
1884;54000;64000;4000000;4000000
1885;56000;64000;4000000;4000000
1886;58000;64000;4000000;4000000
1887;60000;64000;4000000;4000000
1888;62000;64000;4000000;4000000
1889;64000;64000;4000000;4000000
1890;66000;64000;4000000;4000000
1891;68000;64000;4000000;4000000
1892;70000;64000;4000000;4000000
1893;72000;64000;4000000;4000000
1894;74000;64000;4000000;4000000
1895;76000;64000;4000000;4000000
1896;78000;64000;4000000;4000000
1897;80000;64000;4000000;4000000
1898;82000;64000;4000000;4000000
1899;84000;64000;4000000;4000000
1900;86000;64000;4000000;4000000
1901;88000;64000;4000000;4000000
1902;90000;64000;4000000;4000000
1903;92000;64000;4000000;4000000
1904;94000;64000;4000000;4000000
1905;96000;64000;4000000;4000000
1906;98000;64000;4000000;4000000
1907;100000;64000;4000000;4000000
1908;102000;64000;4000000;4000000
1909;104000;64000;4000000;4000000
1910;106000;64000;4000000;4000000
1911;108000;64000;4000000;4000000
1912;110000;64000;4000000;4000000
1913;112000;64000;4000000;4000000
1914;114000;64000;4000000;4000000
1915;0;66000;4000000;4000000
1916;2000;66000;4000000;4000000
1917;4000;66000;4000000;4000000
1918;6000;66000;4000000;4000000
1919;8000;66000;4000000;4000000
1920;10000;66000;4000000;4000000
1921;12000;66000;4000000;4000000
1922;14000;66000;4000000;4000000
1923;16000;66000;4000000;4000000
1924;18000;66000;4000000;4000000
1925;20000;66000;4000000;4000000
1926;22000;66000;4000000;4000000
1927;24000;66000;4000000;4000000
1928;26000;66000;4000000;4000000
1929;28000;66000;4000000;4000000
1930;30000;66000;4000000;4000000
1931;32000;66000;4000000;4000000
1932;34000;66000;4000000;4000000
1933;36000;66000;4000000;4000000
1934;38000;66000;4000000;4000000
1935;40000;66000;4000000;4000000
1936;42000;66000;4000000;4000000
1937;44000;66000;4000000;4000000
1938;46000;66000;4000000;4000000
1939;48000;66000;4000000;4000000
1940;50000;66000;4000000;4000000
1941;52000;66000;4000000;4000000
1942;54000;66000;4000000;4000000
1943;56000;66000;4000000;4000000
1944;58000;66000;4000000;4000000
1945;60000;66000;4000000;4000000
1946;62000;66000;4000000;4000000
1947;64000;66000;4000000;4000000
1948;66000;66000;4000000;4000000
1949;68000;66000;4000000;4000000
1950;70000;66000;4000000;4000000
1951;72000;66000;4000000;4000000
1952;74000;66000;4000000;4000000
1953;76000;66000;4000000;4000000
1954;78000;66000;4000000;4000000
1955;80000;66000;4000000;4000000
1956;82000;66000;4000000;4000000
1957;84000;66000;4000000;4000000
1958;86000;66000;4000000;4000000
1959;88000;66000;4000000;4000000
1960;90000;66000;4000000;4000000
1961;92000;66000;4000000;4000000
1962;94000;66000;4000000;4000000
1963;96000;66000;4000000;4000000
1964;98000;66000;4000000;4000000
1965;100000;66000;4000000;4000000
1966;102000;66000;4000000;4000000
1967;104000;66000;4000000;4000000
1968;106000;66000;4000000;4000000
1969;108000;66000;4000000;4000000
1970;110000;66000;4000000;4000000
1971;112000;66000;4000000;4000000
1972;114000;66000;4000000;4000000
1973;0;68000;4000000;4000000
1974;2000;68000;4000000;4000000
1975;4000;68000;4000000;4000000
1976;6000;68000;4000000;4000000
1977;8000;68000;4000000;4000000
1978;10000;68000;4000000;4000000
1979;12000;68000;4000000;4000000
1980;14000;68000;4000000;4000000
1981;16000;68000;4000000;4000000
1982;18000;68000;4000000;4000000
1983;20000;68000;4000000;4000000
1984;22000;68000;4000000;4000000
1985;24000;68000;4000000;4000000
1986;26000;68000;4000000;4000000
1987;28000;68000;4000000;4000000
1988;30000;68000;4000000;4000000
1989;32000;68000;4000000;4000000
1990;34000;68000;4000000;4000000
1991;36000;68000;4000000;4000000
1992;38000;68000;4000000;4000000
1993;40000;68000;4000000;4000000
1994;42000;68000;4000000;4000000
1995;44000;68000;4000000;4000000
1996;46000;68000;4000000;4000000
1997;48000;68000;4000000;4000000
1998;50000;68000;4000000;4000000
1999;52000;68000;4000000;4000000
2000;54000;68000;4000000;4000000
2001;56000;68000;4000000;4000000
2002;58000;68000;4000000;4000000
2003;60000;68000;4000000;4000000
2004;62000;68000;4000000;4000000
2005;64000;68000;4000000;4000000
2006;66000;68000;4000000;4000000
2007;68000;68000;4000000;4000000
2008;70000;68000;4000000;4000000
2009;72000;68000;4000000;4000000
2010;74000;68000;4000000;4000000
2011;76000;68000;4000000;4000000
2012;78000;68000;4000000;4000000
2013;80000;68000;4000000;4000000
2014;82000;68000;4000000;4000000
2015;84000;68000;4000000;4000000
2016;86000;68000;4000000;4000000
2017;88000;68000;4000000;4000000
2018;90000;68000;4000000;4000000
2019;92000;68000;4000000;4000000
2020;94000;68000;4000000;4000000
2021;96000;68000;4000000;4000000
2022;98000;68000;4000000;4000000
2023;100000;68000;4000000;4000000
2024;102000;68000;4000000;4000000
2025;104000;68000;4000000;4000000
2026;106000;68000;4000000;4000000
2027;108000;68000;4000000;4000000
2028;110000;68000;4000000;4000000
2029;112000;68000;4000000;4000000
2030;114000;68000;4000000;4000000
2031;0;70000;4000000;4000000
2032;2000;70000;4000000;4000000
2033;4000;70000;4000000;4000000
2034;6000;70000;4000000;4000000
2035;8000;70000;4000000;4000000
2036;10000;70000;4000000;4000000
2037;12000;70000;4000000;4000000
2038;14000;70000;4000000;4000000
2039;16000;70000;4000000;4000000
2040;18000;70000;4000000;4000000
2041;20000;70000;4000000;4000000
2042;22000;70000;4000000;4000000
2043;24000;70000;4000000;4000000
2044;26000;70000;4000000;4000000
2045;28000;70000;4000000;4000000
2046;30000;70000;4000000;4000000
2047;32000;70000;4000000;4000000
2048;34000;70000;4000000;4000000
2049;36000;70000;4000000;4000000
2050;38000;70000;4000000;4000000
2051;40000;70000;4000000;4000000
2052;42000;70000;4000000;4000000
2053;44000;70000;4000000;4000000
2054;46000;70000;4000000;4000000
2055;48000;70000;4000000;4000000
2056;50000;70000;4000000;4000000
2057;52000;70000;4000000;4000000
2058;54000;70000;4000000;4000000
2059;56000;70000;4000000;4000000
2060;58000;70000;4000000;4000000
2061;60000;70000;4000000;4000000
2062;62000;70000;4000000;4000000
2063;64000;70000;4000000;4000000
2064;66000;70000;4000000;4000000
2065;68000;70000;4000000;4000000
2066;70000;70000;4000000;4000000
2067;72000;70000;4000000;4000000
2068;74000;70000;4000000;4000000
2069;76000;70000;4000000;4000000
2070;78000;70000;4000000;4000000
2071;80000;70000;4000000;4000000
2072;82000;70000;4000000;4000000
2073;84000;70000;4000000;4000000
2074;86000;70000;4000000;4000000
2075;88000;70000;4000000;4000000
2076;90000;70000;4000000;4000000
2077;92000;70000;4000000;4000000
2078;94000;70000;4000000;4000000
2079;96000;70000;4000000;4000000
2080;98000;70000;4000000;4000000
2081;100000;70000;4000000;4000000
2082;102000;70000;4000000;4000000
2083;104000;70000;4000000;4000000
2084;106000;70000;4000000;4000000
2085;108000;70000;4000000;4000000
2086;110000;70000;4000000;4000000
2087;112000;70000;4000000;4000000
2088;114000;70000;4000000;4000000
2089;0;72000;4000000;4000000
2090;2000;72000;4000000;4000000
2091;4000;72000;4000000;4000000
2092;6000;72000;4000000;4000000
2093;8000;72000;4000000;4000000
2094;10000;72000;4000000;4000000
2095;12000;72000;4000000;4000000
2096;14000;72000;4000000;4000000
2097;16000;72000;4000000;4000000
2098;18000;72000;4000000;4000000
2099;20000;72000;4000000;4000000
2100;22000;72000;4000000;4000000
2101;24000;72000;4000000;4000000
2102;26000;72000;4000000;4000000
2103;28000;72000;4000000;4000000
2104;30000;72000;4000000;4000000
2105;32000;72000;4000000;4000000
2106;34000;72000;4000000;4000000
2107;36000;72000;4000000;4000000
2108;38000;72000;4000000;4000000
2109;40000;72000;4000000;4000000
2110;42000;72000;4000000;4000000
2111;44000;72000;4000000;4000000
2112;46000;72000;4000000;4000000
2113;48000;72000;4000000;4000000
2114;50000;72000;4000000;4000000
2115;52000;72000;4000000;4000000
2116;54000;72000;4000000;4000000
2117;56000;72000;4000000;4000000
2118;58000;72000;4000000;4000000
2119;60000;72000;4000000;4000000
2120;62000;72000;4000000;4000000
2121;64000;72000;4000000;4000000
2122;66000;72000;4000000;4000000
2123;68000;72000;4000000;4000000
2124;70000;72000;4000000;4000000
2125;72000;72000;4000000;4000000
2126;74000;72000;4000000;4000000
2127;76000;72000;4000000;4000000
2128;78000;72000;4000000;4000000
2129;80000;72000;4000000;4000000
2130;82000;72000;4000000;4000000
2131;84000;72000;4000000;4000000
2132;86000;72000;4000000;4000000
2133;88000;72000;4000000;4000000
2134;90000;72000;4000000;4000000
2135;92000;72000;4000000;4000000
2136;94000;72000;4000000;4000000
2137;96000;72000;4000000;4000000
2138;98000;72000;4000000;4000000
2139;100000;72000;4000000;4000000
2140;102000;72000;4000000;4000000
2141;104000;72000;4000000;4000000
2142;106000;72000;4000000;4000000
2143;108000;72000;4000000;4000000
2144;110000;72000;4000000;4000000
2145;112000;72000;4000000;4000000
2146;114000;72000;4000000;4000000
2147;0;74000;4000000;4000000
2148;2000;74000;4000000;4000000
2149;4000;74000;4000000;4000000
2150;6000;74000;4000000;4000000
2151;8000;74000;4000000;4000000
2152;10000;74000;4000000;4000000
2153;12000;74000;4000000;4000000
2154;14000;74000;4000000;4000000
2155;16000;74000;4000000;4000000
2156;18000;74000;4000000;4000000
2157;20000;74000;4000000;4000000
2158;22000;74000;4000000;4000000
2159;24000;74000;4000000;4000000
2160;26000;74000;4000000;4000000
2161;28000;74000;4000000;4000000
2162;30000;74000;4000000;4000000
2163;32000;74000;4000000;4000000
2164;34000;74000;4000000;4000000
2165;36000;74000;4000000;4000000
2166;38000;74000;4000000;4000000
2167;40000;74000;4000000;4000000
2168;42000;74000;4000000;4000000
2169;44000;74000;4000000;4000000
2170;46000;74000;4000000;4000000
2171;48000;74000;4000000;4000000
2172;50000;74000;4000000;4000000
2173;52000;74000;4000000;4000000
2174;54000;74000;4000000;4000000
2175;56000;74000;4000000;4000000
2176;58000;74000;4000000;4000000
2177;60000;74000;4000000;4000000
2178;62000;74000;4000000;4000000
2179;64000;74000;4000000;4000000
2180;66000;74000;4000000;4000000
2181;68000;74000;4000000;4000000
2182;70000;74000;4000000;4000000
2183;72000;74000;4000000;4000000
2184;74000;74000;4000000;4000000
2185;76000;74000;4000000;4000000
2186;78000;74000;4000000;4000000
2187;80000;74000;4000000;4000000
2188;82000;74000;4000000;4000000
2189;84000;74000;4000000;4000000
2190;86000;74000;4000000;4000000
2191;88000;74000;4000000;4000000
2192;90000;74000;4000000;4000000
2193;92000;74000;4000000;4000000
2194;94000;74000;4000000;4000000
2195;96000;74000;4000000;4000000
2196;98000;74000;4000000;4000000
2197;100000;74000;4000000;4000000
2198;102000;74000;4000000;4000000
2199;104000;74000;4000000;4000000
2200;106000;74000;4000000;4000000
2201;108000;74000;4000000;4000000
2202;110000;74000;4000000;4000000
2203;112000;74000;4000000;4000000
2204;114000;74000;4000000;4000000
2205;0;76000;4000000;4000000
2206;2000;76000;4000000;4000000
2207;4000;76000;4000000;4000000
2208;6000;76000;4000000;4000000
2209;8000;76000;4000000;4000000
2210;10000;76000;4000000;4000000
2211;12000;76000;4000000;4000000
2212;14000;76000;4000000;4000000
2213;16000;76000;4000000;4000000
2214;18000;76000;4000000;4000000
2215;20000;76000;4000000;4000000
2216;22000;76000;4000000;4000000
2217;24000;76000;4000000;4000000
2218;26000;76000;4000000;4000000
2219;28000;76000;4000000;4000000
2220;30000;76000;4000000;4000000
2221;32000;76000;4000000;4000000
2222;34000;76000;4000000;4000000
2223;36000;76000;4000000;4000000
2224;38000;76000;4000000;4000000
2225;40000;76000;4000000;4000000
2226;42000;76000;4000000;4000000
2227;44000;76000;4000000;4000000
2228;46000;76000;4000000;4000000
2229;48000;76000;4000000;4000000
2230;50000;76000;4000000;4000000
2231;52000;76000;4000000;4000000
2232;54000;76000;4000000;4000000
2233;56000;76000;4000000;4000000
2234;58000;76000;4000000;4000000
2235;60000;76000;4000000;4000000
2236;62000;76000;4000000;4000000
2237;64000;76000;4000000;4000000
2238;66000;76000;4000000;4000000
2239;68000;76000;4000000;4000000
2240;70000;76000;4000000;4000000
2241;72000;76000;4000000;4000000
2242;74000;76000;4000000;4000000
2243;76000;76000;4000000;4000000
2244;78000;76000;4000000;4000000
2245;80000;76000;4000000;4000000
2246;82000;76000;4000000;4000000
2247;84000;76000;4000000;4000000
2248;86000;76000;4000000;4000000
2249;88000;76000;4000000;4000000
2250;90000;76000;4000000;4000000
2251;92000;76000;4000000;4000000
2252;94000;76000;4000000;4000000
2253;96000;76000;4000000;4000000
2254;98000;76000;4000000;4000000
2255;100000;76000;4000000;4000000
2256;102000;76000;4000000;4000000
2257;104000;76000;4000000;4000000
2258;106000;76000;4000000;4000000
2259;108000;76000;4000000;4000000
2260;110000;76000;4000000;4000000
2261;112000;76000;4000000;4000000
2262;114000;76000;4000000;4000000
2263;0;78000;4000000;4000000
2264;2000;78000;4000000;4000000
2265;4000;78000;4000000;4000000
2266;6000;78000;4000000;4000000
2267;8000;78000;4000000;4000000
2268;10000;78000;4000000;4000000
2269;12000;78000;4000000;4000000
2270;14000;78000;4000000;4000000
2271;16000;78000;4000000;4000000
2272;18000;78000;4000000;4000000
2273;20000;78000;4000000;4000000
2274;22000;78000;4000000;4000000
2275;24000;78000;4000000;4000000
2276;26000;78000;4000000;4000000
2277;28000;78000;4000000;4000000
2278;30000;78000;4000000;4000000
2279;32000;78000;4000000;4000000
2280;34000;78000;4000000;4000000
2281;36000;78000;4000000;4000000
2282;38000;78000;4000000;4000000
2283;40000;78000;4000000;4000000
2284;42000;78000;4000000;4000000
2285;44000;78000;4000000;4000000
2286;46000;78000;4000000;4000000
2287;48000;78000;4000000;4000000
2288;50000;78000;4000000;4000000
2289;52000;78000;4000000;4000000
2290;54000;78000;4000000;4000000
2291;56000;78000;4000000;4000000
2292;58000;78000;4000000;4000000
2293;60000;78000;4000000;4000000
2294;62000;78000;4000000;4000000
2295;64000;78000;4000000;4000000
2296;66000;78000;4000000;4000000
2297;68000;78000;4000000;4000000
2298;70000;78000;4000000;4000000
2299;72000;78000;4000000;4000000
2300;74000;78000;4000000;4000000
2301;76000;78000;4000000;4000000
2302;78000;78000;4000000;4000000
2303;80000;78000;4000000;4000000
2304;82000;78000;4000000;4000000
2305;84000;78000;4000000;4000000
2306;86000;78000;4000000;4000000
2307;88000;78000;4000000;4000000
2308;90000;78000;4000000;4000000
2309;92000;78000;4000000;4000000
2310;94000;78000;4000000;4000000
2311;96000;78000;4000000;4000000
2312;98000;78000;4000000;4000000
2313;100000;78000;4000000;4000000
2314;102000;78000;4000000;4000000
2315;104000;78000;4000000;4000000
2316;106000;78000;4000000;4000000
2317;108000;78000;4000000;4000000
2318;110000;78000;4000000;4000000
2319;112000;78000;4000000;4000000
2320;114000;78000;4000000;4000000
2321;0;80000;4000000;4000000
2322;2000;80000;4000000;4000000
2323;4000;80000;4000000;4000000
2324;6000;80000;4000000;4000000
2325;8000;80000;4000000;4000000
2326;10000;80000;4000000;4000000
2327;12000;80000;4000000;4000000
2328;14000;80000;4000000;4000000
2329;16000;80000;4000000;4000000
2330;18000;80000;4000000;4000000
2331;20000;80000;4000000;4000000
2332;22000;80000;4000000;4000000
2333;24000;80000;4000000;4000000
2334;26000;80000;4000000;4000000
2335;28000;80000;4000000;4000000
2336;30000;80000;4000000;4000000
2337;32000;80000;4000000;4000000
2338;34000;80000;4000000;4000000
2339;36000;80000;4000000;4000000
2340;38000;80000;4000000;4000000
2341;40000;80000;4000000;4000000
2342;42000;80000;4000000;4000000
2343;44000;80000;4000000;4000000
2344;46000;80000;4000000;4000000
2345;48000;80000;4000000;4000000
2346;50000;80000;4000000;4000000
2347;52000;80000;4000000;4000000
2348;54000;80000;4000000;4000000
2349;56000;80000;4000000;4000000
2350;58000;80000;4000000;4000000
2351;60000;80000;4000000;4000000
2352;62000;80000;4000000;4000000
2353;64000;80000;4000000;4000000
2354;66000;80000;4000000;4000000
2355;68000;80000;4000000;4000000
2356;70000;80000;4000000;4000000
2357;72000;80000;4000000;4000000
2358;74000;80000;4000000;4000000
2359;76000;80000;4000000;4000000
2360;78000;80000;4000000;4000000
2361;80000;80000;4000000;4000000
2362;82000;80000;4000000;4000000
2363;84000;80000;4000000;4000000
2364;86000;80000;4000000;4000000
2365;88000;80000;4000000;4000000
2366;90000;80000;4000000;4000000
2367;92000;80000;4000000;4000000
2368;94000;80000;4000000;4000000
2369;96000;80000;4000000;4000000
2370;98000;80000;4000000;4000000
2371;100000;80000;4000000;4000000
2372;102000;80000;4000000;4000000
2373;104000;80000;4000000;4000000
2374;106000;80000;4000000;4000000
2375;108000;80000;4000000;4000000
2376;110000;80000;4000000;4000000
2377;112000;80000;4000000;4000000
2378;114000;80000;4000000;4000000
2379;0;82000;4000000;4000000
2380;2000;82000;4000000;4000000
2381;4000;82000;4000000;4000000
2382;6000;82000;4000000;4000000
2383;8000;82000;4000000;4000000
2384;10000;82000;4000000;4000000
2385;12000;82000;4000000;4000000
2386;14000;82000;4000000;4000000
2387;16000;82000;4000000;4000000
2388;18000;82000;4000000;4000000
2389;20000;82000;4000000;4000000
2390;22000;82000;4000000;4000000
2391;24000;82000;4000000;4000000
2392;26000;82000;4000000;4000000
2393;28000;82000;4000000;4000000
2394;30000;82000;4000000;4000000
2395;32000;82000;4000000;4000000
2396;34000;82000;4000000;4000000
2397;36000;82000;4000000;4000000
2398;38000;82000;4000000;4000000
2399;40000;82000;4000000;4000000
2400;42000;82000;4000000;4000000
2401;44000;82000;4000000;4000000
2402;46000;82000;4000000;4000000
2403;48000;82000;4000000;4000000
2404;50000;82000;4000000;4000000
2405;52000;82000;4000000;4000000
2406;54000;82000;4000000;4000000
2407;56000;82000;4000000;4000000
2408;58000;82000;4000000;4000000
2409;60000;82000;4000000;4000000
2410;62000;82000;4000000;4000000
2411;64000;82000;4000000;4000000
2412;66000;82000;4000000;4000000
2413;68000;82000;4000000;4000000
2414;70000;82000;4000000;4000000
2415;72000;82000;4000000;4000000
2416;74000;82000;4000000;4000000
2417;76000;82000;4000000;4000000
2418;78000;82000;4000000;4000000
2419;80000;82000;4000000;4000000
2420;82000;82000;4000000;4000000
2421;84000;82000;4000000;4000000
2422;86000;82000;4000000;4000000
2423;88000;82000;4000000;4000000
2424;90000;82000;4000000;4000000
2425;92000;82000;4000000;4000000
2426;94000;82000;4000000;4000000
2427;96000;82000;4000000;4000000
2428;98000;82000;4000000;4000000
2429;100000;82000;4000000;4000000
2430;102000;82000;4000000;4000000
2431;104000;82000;4000000;4000000
2432;106000;82000;4000000;4000000
2433;108000;82000;4000000;4000000
2434;110000;82000;4000000;4000000
2435;112000;82000;4000000;4000000
2436;114000;82000;4000000;4000000
2437;0;84000;4000000;4000000
2438;2000;84000;4000000;4000000
2439;4000;84000;4000000;4000000
2440;6000;84000;4000000;4000000
2441;8000;84000;4000000;4000000
2442;10000;84000;4000000;4000000
2443;12000;84000;4000000;4000000
2444;14000;84000;4000000;4000000
2445;16000;84000;4000000;4000000
2446;18000;84000;4000000;4000000
2447;20000;84000;4000000;4000000
2448;22000;84000;4000000;4000000
2449;24000;84000;4000000;4000000
2450;26000;84000;4000000;4000000
2451;28000;84000;4000000;4000000
2452;30000;84000;4000000;4000000
2453;32000;84000;4000000;4000000
2454;34000;84000;4000000;4000000
2455;36000;84000;4000000;4000000
2456;38000;84000;4000000;4000000
2457;40000;84000;4000000;4000000
2458;42000;84000;4000000;4000000
2459;44000;84000;4000000;4000000
2460;46000;84000;4000000;4000000
2461;48000;84000;4000000;4000000
2462;50000;84000;4000000;4000000
2463;52000;84000;4000000;4000000
2464;54000;84000;4000000;4000000
2465;56000;84000;4000000;4000000
2466;58000;84000;4000000;4000000
2467;60000;84000;4000000;4000000
2468;62000;84000;4000000;4000000
2469;64000;84000;4000000;4000000
2470;66000;84000;4000000;4000000
2471;68000;84000;4000000;4000000
2472;70000;84000;4000000;4000000
2473;72000;84000;4000000;4000000
2474;74000;84000;4000000;4000000
2475;76000;84000;4000000;4000000
2476;78000;84000;4000000;4000000
2477;80000;84000;4000000;4000000
2478;82000;84000;4000000;4000000
2479;84000;84000;4000000;4000000
2480;86000;84000;4000000;4000000
2481;88000;84000;4000000;4000000
2482;90000;84000;4000000;4000000
2483;92000;84000;4000000;4000000
2484;94000;84000;4000000;4000000
2485;96000;84000;4000000;4000000
2486;98000;84000;4000000;4000000
2487;100000;84000;4000000;4000000
2488;102000;84000;4000000;4000000
2489;104000;84000;4000000;4000000
2490;106000;84000;4000000;4000000
2491;108000;84000;4000000;4000000
2492;110000;84000;4000000;4000000
2493;112000;84000;4000000;4000000
2494;114000;84000;4000000;4000000
2495;0;86000;4000000;4000000
2496;2000;86000;4000000;4000000
2497;4000;86000;4000000;4000000
2498;6000;86000;4000000;4000000
2499;8000;86000;4000000;4000000
2500;10000;86000;4000000;4000000
2501;12000;86000;4000000;4000000
2502;14000;86000;4000000;4000000
2503;16000;86000;4000000;4000000
2504;18000;86000;4000000;4000000
2505;20000;86000;4000000;4000000
2506;22000;86000;4000000;4000000
2507;24000;86000;4000000;4000000
2508;26000;86000;4000000;4000000
2509;28000;86000;4000000;4000000
2510;30000;86000;4000000;4000000
2511;32000;86000;4000000;4000000
2512;34000;86000;4000000;4000000
2513;36000;86000;4000000;4000000
2514;38000;86000;4000000;4000000
2515;40000;86000;4000000;4000000
2516;42000;86000;4000000;4000000
2517;44000;86000;4000000;4000000
